Id,Label,0,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
Caio Cabral,Caio Cabral,cast,2,0,22,0.097502,0.102176,0
Leonardo Cidade,Leonardo Cidade,cast,2,0,22,0.097502,0.102176,0
Jade Cardozo,Jade Cardozo,cast,2,0,22,0.097502,0.102176,0
Intrusion,Intrusion,movie,11,0,19,0.143001,0.155395,0.000171
Adam Salky,Adam Salky,director,11,0,19,0.143001,0.155395,0.000171
Freida Pinto,Freida Pinto,cast,10,0,18,0.156109,0.171029,0.001065
Logan Marshall-Green,Logan Marshall-Green,cast,10,0,18,0.155406,0.17186,0.00052
Robert John Burke,Robert John Burke,cast,4,0,19,0.145974,0.159145,0.000056
Megan Elisabeth Kelly,Megan Elisabeth Kelly,cast,2,0,20,0.125111,0.133123,0
Sarah Minnich,Sarah Minnich,cast,2,0,20,0.125111,0.133123,0
Hayes Hargrove,Hayes Hargrove,cast,2,0,20,0.125111,0.133123,0
Mark Sivertsen,Mark Sivertsen,cast,6,0,20,0.142903,0.15552,0.000085
Brandon Fierro,Brandon Fierro,cast,2,0,20,0.125111,0.133123,0
Antonio Valles,Antonio Valles,cast,2,0,20,0.125111,0.133123,0
Clint Obenchain,Clint Obenchain,cast,2,0,20,0.125111,0.133123,0
Avvai Shanmughi,Avvai Shanmughi,movie,7,0,23,0.109558,0.11753,0.000081
K.S. Ravikumar,K.S. Ravikumar,director,7,0,23,0.109558,0.11753,0.000081
Kamal Hassan,Kamal Hassan,cast,4,0,22,0.107976,0.11593,0.000014
Meena,Meena,cast,2,0,24,0.098741,0.104346,0
Gemini Ganesan,Gemini Ganesan,cast,2,0,24,0.098741,0.104346,0
Heera Rajgopal,Heera Rajgopal,cast,2,0,24,0.098741,0.104346,0
Nassar,Nassar,cast,20,0,22,0.122799,0.134262,0.000524
S.P. Balasubrahmanyam,S.P. Balasubrahmanyam,cast,4,0,22,0.111272,0.119486,0.000014
Go! Go! Cory Carson: Chrissy Takes the Wheel,Go! Go! Cory Carson: Chrissy Takes the Wheel,movie,6,0,2,0.568182,0.62,0
Alex Woo,Alex Woo,director,25,0,1,1,1,0
Stanley Moore,Stanley Moore,cast,27,0,1,1,1,0
Maisie Benson,Maisie Benson,cast,7,0,2,0.581395,0.64,0
Paul Killam,Paul Killam,cast,7,0,2,0.581395,0.64,0
Kerry Gudjohnsen,Kerry Gudjohnsen,cast,7,0,2,0.581395,0.64,0
AC Lim,AC Lim,cast,3,0,2,0.531915,0.56,0
Jeans,Jeans,movie,5,0,21,0.124924,0.136204,0.000075
S. Shankar,S. Shankar,director,5,0,21,0.124924,0.136204,0.000075
Prashanth,Prashanth,cast,2,0,22,0.111052,0.118613,0
Aishwarya Rai Bachchan,Aishwarya Rai Bachchan,cast,18,0,20,0.141977,0.159082,0.000772
Sri Lakshmi,Sri Lakshmi,cast,4,0,22,0.111304,0.119202,0.000012
Minsara Kanavu,Minsara Kanavu,movie,7,0,21,0.125119,0.137229,0.000057
Rajiv Menon,Rajiv Menon,director,17,0,21,0.125185,0.137565,0.000721
Arvind Swamy,Arvind Swamy,cast,6,0,20,0.132696,0.145584,0.000453
Kajol,Kajol,cast,11,0,22,0.126121,0.141358,0.000176
Prabhu Deva,Prabhu Deva,cast,16,0,20,0.134855,0.149687,0.001886
Girish Karnad,Girish Karnad,cast,9,0,22,0.126391,0.139573,0.00018
Grown Ups,Grown Ups,movie,12,0,19,0.155505,0.173129,0.000363
Dennis Dugan,Dennis Dugan,director,40,0,19,0.160611,0.179764,0.001942
Adam Sandler,Adam Sandler,cast,32,0,18,0.162062,0.183322,0.001562
Kevin James,Kevin James,cast,20,0,18,0.160398,0.17985,0.000865
Chris Rock,Chris Rock,cast,29,0,18,0.161937,0.180574,0.001391
David Spade,David Spade,cast,13,0,20,0.147672,0.163089,0.000271
Rob Schneider,Rob Schneider,cast,15,0,18,0.15845,0.176662,0.000245
Salma Hayek,Salma Hayek,cast,34,0,20,0.163057,0.183596,0.002788
Maria Bello,Maria Bello,cast,20,0,18,0.161619,0.180514,0.001306
Maya Rudolph,Maya Rudolph,cast,32,0,18,0.167457,0.189252,0.004521
Colin Quinn,Colin Quinn,cast,14,0,18,0.155765,0.172911,0.000821
Tim Meadows,Tim Meadows,cast,6,0,18,0.154883,0.17146,0.003491
Joyce Van Patten,Joyce Van Patten,cast,2,0,20,0.138386,0.149864,0
Dark Skies,Dark Skies,movie,11,0,20,0.145355,0.159616,0.00003
Scott Stewart,Scott Stewart,director,42,0,19,0.159988,0.178376,0.001729
Keri Russell,Keri Russell,cast,6,0,19,0.150091,0.165539,0.00009
Josh Hamilton,Josh Hamilton,cast,7,0,19,0.150578,0.167109,0.000122
J.K. Simmons,J.K. Simmons,cast,17,0,19,0.153901,0.171269,0.000776
Dakota Goyo,Dakota Goyo,cast,4,0,20,0.142416,0.155507,0.000021
Kadan Rockett,Kadan Rockett,cast,2,0,20,0.137923,0.148966,0
L.J. Benet,L.J. Benet,cast,2,0,20,0.137923,0.148966,0
Rich Hutchman,Rich Hutchman,cast,2,0,20,0.137923,0.148966,0
Myndy Crist,Myndy Crist,cast,2,0,20,0.137923,0.148966,0
Annie Thurman,Annie Thurman,cast,2,0,20,0.137923,0.148966,0
Jake Brennan,Jake Brennan,cast,2,0,20,0.137923,0.148966,0
Paranoia,Paranoia,movie,11,0,19,0.160108,0.178007,0.000094
Robert Luketic,Robert Luketic,director,66,0,19,0.171421,0.195142,0.005571
Liam Hemsworth,Liam Hemsworth,cast,6,0,20,0.149628,0.16426,0.000112
Gary Oldman,Gary Oldman,cast,23,0,18,0.16298,0.183612,0.002529
Amber Heard,Amber Heard,cast,22,0,18,0.167844,0.18959,0.002848
Harrison Ford,Harrison Ford,cast,20,0,18,0.166816,0.186779,0.001906
Lucas Till,Lucas Till,cast,8,0,20,0.151715,0.167679,0.00016
Embeth Davidtz,Embeth Davidtz,cast,11,0,18,0.163401,0.181283,0.000741
Julian McMahon,Julian McMahon,cast,2,0,20,0.146337,0.159987,0
Josh Holloway,Josh Holloway,cast,4,0,20,0.150263,0.165337,0.00004
Richard Dreyfuss,Richard Dreyfuss,cast,10,0,18,0.163847,0.182614,0.00066
Angela Sarafyan,Angela Sarafyan,cast,4,0,20,0.147729,0.161815,0.000029
Ankahi Kahaniya,Ankahi Kahaniya,movie,10,0,21,0.127396,0.141604,0.000033
Ashwiny Iyer Tiwari,Ashwiny Iyer Tiwari,director,16,0,21,0.124308,0.138825,0.000215
Abhishek Chaubey,Abhishek Chaubey,director,30,0,21,0.138202,0.157111,0.002406
Saket Chaudhary,Saket Chaudhary,director,19,0,21,0.125107,0.140015,0.000318
Abhishek Banerjee,Abhishek Banerjee,cast,15,0,22,0.124177,0.138041,0.000128
Rinku Rajguru,Rinku Rajguru,cast,8,0,22,0.122173,0.135175,0.000178
Delzad Hiwale,Delzad Hiwale,cast,6,0,22,0.122379,0.135247,0.000014
Kunal Kapoor,Kunal Kapoor,cast,20,0,20,0.138399,0.156039,0.000856
Zoya Hussain,Zoya Hussain,cast,6,0,22,0.122374,0.135053,0.000022
Nikhil Dwivedi,Nikhil Dwivedi,cast,9,0,22,0.124208,0.137344,0.001226
Palomi Ghosh,Palomi Ghosh,cast,4,0,22,0.121804,0.134296,0.000003
The Father Who Moves Mountains,The Father Who Moves Mountains,movie,11,0,1,1,1,0
Daniel Sandu,Daniel Sandu,director,11,0,1,1,1,0
Adrian Titieni,Adrian Titieni,cast,2,0,2,0.55,0.590909,0
Elena Purea,Elena Purea,cast,2,0,2,0.55,0.590909,0
Judith State,Judith State,cast,2,0,2,0.55,0.590909,0
Valeriu Andriuță,Valeriu Andriuță,cast,2,0,2,0.55,0.590909,0
Tudor Smoleanu,Tudor Smoleanu,cast,2,0,2,0.55,0.590909,0
Virgil Aioanei,Virgil Aioanei,cast,2,0,2,0.55,0.590909,0
Radu Botar,Radu Botar,cast,2,0,2,0.55,0.590909,0
Petronela Grigorescu,Petronela Grigorescu,cast,2,0,2,0.55,0.590909,0
Bogdan Nechifor,Bogdan Nechifor,cast,2,0,2,0.55,0.590909,0
Cristian Bota,Cristian Bota,cast,2,0,2,0.55,0.590909,0
The Stronghold,The Stronghold,movie,11,0,19,0.13608,0.146605,0.000497
Cédric Jimenez,Cédric Jimenez,director,11,0,19,0.13608,0.146605,0.000497
Gilles Lellouche,Gilles Lellouche,cast,2,0,20,0.119781,0.126709,0
Karim Leklou,Karim Leklou,cast,4,0,20,0.119881,0.12695,0.000231
François Civil,François Civil,cast,8,0,20,0.13288,0.143527,0.000462
Adèle Exarchopoulos,Adèle Exarchopoulos,cast,6,0,19,0.145097,0.157559,0.000705
Kenza Fortas,Kenza Fortas,cast,4,0,20,0.119852,0.126889,0.000187
Cyril Lecomte,Cyril Lecomte,cast,2,0,20,0.119781,0.126709,0
Michaël Abiteboul,Michaël Abiteboul,cast,4,0,20,0.136156,0.147184,0.000142
Idir Azougli,Idir Azougli,cast,4,0,20,0.119852,0.126889,0.000187
Vincent Darmuzey,Vincent Darmuzey,cast,2,0,20,0.119781,0.126709,0
Jean-Yves Berteloot,Jean-Yves Berteloot,cast,6,0,18,0.150511,0.164188,0.000741
Birth of the Dragon,Birth of the Dragon,movie,10,0,21,0.119554,0.127341,0.000467
George Nolfi,George Nolfi,director,10,0,21,0.119554,0.127341,0.000467
Billy Magnussen,Billy Magnussen,cast,4,0,20,0.126857,0.136791,0.000494
Ron Yuan,Ron Yuan,cast,4,0,22,0.106793,0.112251,0.000407
Qu Jingjing,Qu Jingjing,cast,4,0,22,0.107914,0.113462,0.000183
Terry Chen,Terry Chen,cast,4,0,22,0.124235,0.131903,0.000343
Vanness Wu,Vanness Wu,cast,7,0,21,0.122666,0.130934,0.000322
Jin Xing,Jin Xing,cast,2,0,22,0.106788,0.112161,0
Philip Ng,Philip Ng,cast,2,0,22,0.106788,0.112161,0
Xia Yu,Xia Yu,cast,2,0,22,0.106788,0.112161,0
Yu Xia,Yu Xia,cast,2,0,22,0.106788,0.112161,0
Jaws,Jaws,movie,11,0,18,0.158485,0.174197,0.000008
Steven Spielberg,Steven Spielberg,director,126,0,17,0.184236,0.211004,0.0577
Roy Scheider,Roy Scheider,cast,4,0,18,0.155588,0.17036,0.000092
Robert Shaw,Robert Shaw,cast,2,0,18,0.155575,0.17027,0
Lorraine Gary,Lorraine Gary,cast,6,0,18,0.157881,0.172816,0.000432
Murray Hamilton,Murray Hamilton,cast,4,0,18,0.155588,0.17036,0.000092
Carl Gottlieb,Carl Gottlieb,cast,2,0,18,0.155575,0.17027,0
Jeffrey Kramer,Jeffrey Kramer,cast,4,0,18,0.155588,0.17036,0.000092
Susan Backlinie,Susan Backlinie,cast,2,0,18,0.155575,0.17027,0
Jonathan Filley,Jonathan Filley,cast,2,0,18,0.155575,0.17027,0
Ted Grossman,Ted Grossman,cast,2,0,18,0.155575,0.17027,0
Jaws 2,Jaws 2,movie,11,0,19,0.136365,0.145777,0.000153
Jeannot Szwarc,Jeannot Szwarc,director,11,0,19,0.136365,0.145777,0.000153
Joseph Mascolo,Joseph Mascolo,cast,2,0,20,0.120002,0.126241,0
Collin Wilcox Paxton,Collin Wilcox Paxton,cast,2,0,20,0.120002,0.126241,0
Ann Dusenberry,Ann Dusenberry,cast,2,0,20,0.120002,0.126241,0
Mark Gruner,Mark Gruner,cast,2,0,20,0.120002,0.126241,0
Barry Coe,Barry Coe,cast,2,0,20,0.120002,0.126241,0
Susan French,Susan French,cast,2,0,20,0.120002,0.126241,0
Jaws 3,Jaws 3,movie,11,0,19,0.146733,0.160923,0.000252
Joe Alves,Joe Alves,director,11,0,19,0.146733,0.160923,0.000252
Dennis Quaid,Dennis Quaid,cast,35,0,18,0.169477,0.192048,0.005442
Bess Armstrong,Bess Armstrong,cast,4,0,20,0.134028,0.144801,0.000015
Simon MacCorkindale,Simon MacCorkindale,cast,2,0,20,0.127958,0.136989,0
Louis Gossett Jr.,Louis Gossett Jr.,cast,4,0,20,0.130482,0.140689,0.000015
John Putch,John Putch,director,13,0,20,0.139071,0.15116,0.000264
Lea Thompson,Lea Thompson,cast,10,0,20,0.138571,0.150034,0.000199
P.H. Moriarty,P.H. Moriarty,cast,2,0,20,0.127958,0.136989,0
Dan Blasko,Dan Blasko,cast,2,0,20,0.127958,0.136989,0
Liz Morris,Liz Morris,cast,2,0,20,0.127958,0.136989,0
Lisa Maurer,Lisa Maurer,cast,2,0,20,0.127958,0.136989,0
Jaws: The Revenge,Jaws: The Revenge,movie,9,0,19,0.149801,0.162437,0.000183
Joseph Sargent,Joseph Sargent,director,20,0,19,0.154511,0.168969,0.000815
Lance Guest,Lance Guest,cast,2,0,20,0.133834,0.142833,0
Mario Van Peebles,Mario Van Peebles,director,15,0,19,0.153166,0.168595,0.000747
Karen Young,Karen Young,cast,5,0,20,0.135626,0.145253,0.000066
Michael Caine,Michael Caine,cast,10,0,20,0.153321,0.168837,0.000267
Judith Barsi,Judith Barsi,cast,6,0,20,0.136898,0.147171,0.000056
Mitchell Anderson,Mitchell Anderson,cast,2,0,20,0.133834,0.142833,0
Lynn Whitfield,Lynn Whitfield,cast,10,0,20,0.146088,0.15879,0.000793
Safe House,Safe House,movie,11,0,19,0.159975,0.17721,0.000443
Daniel Espinosa,Daniel Espinosa,director,11,0,19,0.159975,0.17721,0.000443
Denzel Washington,Denzel Washington,cast,22,0,20,0.154458,0.172384,0.000847
Ryan Reynolds,Ryan Reynolds,cast,28,0,18,0.161802,0.180912,0.00181
Vera Farmiga,Vera Farmiga,cast,13,0,19,0.161024,0.179463,0.000766
Brendan Gleeson,Brendan Gleeson,cast,28,0,20,0.162985,0.183887,0.003246
Sam Shepard,Sam Shepard,cast,19,0,18,0.16075,0.180229,0.000843
Rubén Blades,Rubén Blades,cast,4,0,20,0.139935,0.1513,0.00001
Nora Arnezeder,Nora Arnezeder,cast,4,0,20,0.145711,0.157991,0.000093
Robert Patrick,Robert Patrick,cast,22,0,18,0.171877,0.19286,0.008729
Liam Cunningham,Liam Cunningham,cast,8,0,18,0.160064,0.175554,0.002694
Joel Kinnaman,Joel Kinnaman,cast,4,0,20,0.139938,0.150877,0.000024
Training Day,Training Day,movie,12,0,19,0.157464,0.174796,0.000207
Antoine Fuqua,Antoine Fuqua,director,51,0,19,0.169561,0.191965,0.004244
Ethan Hawke,Ethan Hawke,cast,25,0,18,0.160314,0.180345,0.001501
Scott Glenn,Scott Glenn,cast,8,0,20,0.147887,0.162772,0.000101
Tom Berenger,Tom Berenger,cast,12,0,18,0.160339,0.178021,0.001005
Harris Yulin,Harris Yulin,cast,10,0,20,0.153562,0.170721,0.000366
Raymond J. Barry,Raymond J. Barry,cast,4,0,20,0.145426,0.158854,0.000054
Cliff Curtis,Cliff Curtis,cast,14,0,19,0.157102,0.174253,0.001853
Dr. Dre,Dr. Dre,cast,6,0,20,0.146451,0.160415,0.000179
Snoop Dogg,Snoop Dogg,cast,12,0,20,0.152006,0.168679,0.000454
Macy Gray,Macy Gray,cast,6,0,20,0.148731,0.163036,0.000088
Eva Mendes,Eva Mendes,cast,14,0,19,0.158419,0.176879,0.000693
InuYasha the Movie 2: The Castle Beyond the Looking Glass,InuYasha the Movie 2: The Castle Beyond the Looking Glass,movie,11,0,25,0.08339,0.087657,0.000058
Toshiya Shinohara,Toshiya Shinohara,director,28,0,25,0.083449,0.08832,0.000427
Kappei Yamaguchi,Kappei Yamaguchi,cast,8,0,26,0.077023,0.080479,0
Satsuki Yukino,Satsuki Yukino,cast,10,0,24,0.090867,0.095924,0.000389
Mieko Harada,Mieko Harada,cast,3,0,26,0.077022,0.0804,0
Koji Tsujitani,Koji Tsujitani,cast,8,0,26,0.077023,0.080479,0
Houko Kuwashima,Houko Kuwashima,cast,10,0,26,0.077146,0.080814,0.000007
Kumiko Watanabe,Kumiko Watanabe,cast,8,0,26,0.077023,0.080479,0
Noriko Hidaka,Noriko Hidaka,cast,6,0,26,0.077023,0.080447,0
Kenichi Ogata,Kenichi Ogata,cast,4,0,26,0.077023,0.080416,0
Toshiyuki Morikawa,Toshiyuki Morikawa,cast,7,0,24,0.090891,0.09623,0.000222
Izumi Ogami,Izumi Ogami,cast,2,0,26,0.077022,0.080384,0
InuYasha the Movie 3: Swords of an Honorable Ruler,InuYasha the Movie 3: Swords of an Honorable Ruler,movie,9,0,25,0.083425,0.087772,0.000042
Ken Narita,Ken Narita,cast,6,0,26,0.077023,0.080447,0
Akio Otsuka,Akio Otsuka,cast,9,0,24,0.090895,0.096218,0.00043
Kikuko Inoue,Kikuko Inoue,cast,5,0,24,0.09091,0.095843,0.000153
InuYasha the Movie 4: Fire on the Mystic Island,InuYasha the Movie 4: Fire on the Mystic Island,movie,11,0,25,0.083385,0.087592,0.000028
Cho,Cho,cast,3,0,26,0.077022,0.0804,0
Mamiko Noto,Mamiko Noto,cast,5,0,24,0.087741,0.092187,0.000047
Nobutoshi Canna,Nobutoshi Canna,cast,3,0,26,0.077022,0.0804,0
InuYasha the Movie: Affections Touching Across Time,InuYasha the Movie: Affections Touching Across Time,movie,11,0,25,0.083379,0.087532,0.00003
Hisako Kyoda,Hisako Kyoda,cast,2,0,26,0.077022,0.080384,0
Tomokazu Seki,Tomokazu Seki,cast,2,0,26,0.077022,0.080384,0
Naruto Shippuden the Movie: Blood Prison,Naruto Shippuden the Movie: Blood Prison,movie,11,0,24,0.089255,0.09403,0.000001
Masahiko Murata,Masahiko Murata,director,45,0,23,0.097918,0.104417,0.002062
Junko Takeuchi,Junko Takeuchi,cast,14,0,24,0.089268,0.094213,0.000124
Chie Nakamura,Chie Nakamura,cast,14,0,24,0.089268,0.094213,0.000124
Rikiya Koyama,Rikiya Koyama,cast,9,0,24,0.089261,0.094085,0.000044
Kazuhiko Inoue,Kazuhiko Inoue,cast,11,0,24,0.089226,0.094004,0.000079
Masaki Terasoma,Masaki Terasoma,cast,5,0,24,0.089279,0.093938,0.000002
Mie Sonozaki,Mie Sonozaki,cast,3,0,24,0.089186,0.093495,0
Yuichi Nakamura,Yuichi Nakamura,cast,5,0,24,0.089246,0.093854,0.000001
Kengo Kawanishi,Kengo Kawanishi,cast,3,0,24,0.089186,0.093495,0
Kosei Hirota,Kosei Hirota,cast,3,0,24,0.089186,0.093495,0
Masako Katsuki,Masako Katsuki,cast,5,0,24,0.0892,0.093704,0.000012
Naruto Shippûden the Movie: Bonds,Naruto Shippûden the Movie: Bonds,movie,12,0,25,0.083464,0.088072,0.000025
Hajime Kamegaki,Hajime Kamegaki,director,30,0,25,0.083529,0.088743,0.000353
Noriaki Sugiyama,Noriaki Sugiyama,cast,6,0,24,0.090894,0.096071,0.000209
Unsho Ishizuka,Unsho Ishizuka,cast,2,0,26,0.07709,0.080643,0
Motoko Kumai,Motoko Kumai,cast,2,0,26,0.07709,0.080643,0
Showtaro Morikubo,Showtaro Morikubo,cast,7,0,24,0.089243,0.093905,0.000058
Nana Mizuki,Nana Mizuki,cast,6,0,24,0.089293,0.094118,0.000041
Satoshi Hino,Satoshi Hino,cast,5,0,24,0.0892,0.093704,0.00001
Shinji Kawada,Shinji Kawada,cast,4,0,24,0.0892,0.093688,0.00001
Naruto Shippûden the Movie: The Will of Fire,Naruto Shippûden the Movie: The Will of Fire,movie,14,0,24,0.089797,0.094819,0.000006
Kentaro Ito,Kentaro Ito,cast,4,0,24,0.090879,0.096005,0.00002
Ryoka Yuzuki,Ryoka Yuzuki,cast,2,0,24,0.089185,0.093479,0
Kohsuke Toriumi,Kohsuke Toriumi,cast,2,0,24,0.089185,0.093479,0
Yoichi Masukawa,Yoichi Masukawa,cast,6,0,24,0.089205,0.093784,0.000039
Koichi Tochika,Koichi Tochika,cast,4,0,24,0.0892,0.093688,0.000012
Yukari Tamura,Yukari Tamura,cast,4,0,24,0.09083,0.095748,0.000014
Naruto Shippuden: The Movie,Naruto Shippuden: The Movie,movie,22,0,25,0.083519,0.088548,0.000206
Ayumi Fujimura,Ayumi Fujimura,cast,2,0,26,0.07709,0.080643,0
Keisuke Oda,Keisuke Oda,cast,2,0,26,0.07709,0.080643,0
Daisuke Kishio,Daisuke Kishio,cast,2,0,26,0.07709,0.080643,0
Fumiko Orikasa,Fumiko Orikasa,cast,9,0,24,0.090954,0.096536,0.000333
Hidetoshi Nakamura,Hidetoshi Nakamura,cast,2,0,26,0.07709,0.080643,0
Tetsuya Kakihara,Tetsuya Kakihara,cast,2,0,26,0.07709,0.080643,0
Kisho Taniyama,Kisho Taniyama,cast,2,0,26,0.07709,0.080643,0
Miyuki Sawashiro,Miyuki Sawashiro,cast,9,0,24,0.090855,0.096093,0.000123
Katsuyuki Konishi,Katsuyuki Konishi,cast,2,0,26,0.07709,0.080643,0
Keiko Nemoto,Keiko Nemoto,cast,4,0,24,0.0892,0.093688,0.000012
Masashi Ebara,Masashi Ebara,cast,2,0,26,0.07709,0.080643,0
Romi Park,Romi Park,cast,4,0,24,0.090873,0.095898,0.000058
Daisuke Ono,Daisuke Ono,cast,11,0,24,0.089376,0.094409,0.000472
Seizo Kato,Seizo Kato,cast,2,0,26,0.07709,0.080643,0
Naruto Shippuden: The Movie: The Lost Tower,Naruto Shippuden: The Movie: The Lost Tower,movie,15,0,24,0.089853,0.095108,0.000006
Nobuaki Fukuda,Nobuaki Fukuda,cast,2,0,24,0.089185,0.093479,0
Kenji Hamada,Kenji Hamada,cast,2,0,24,0.089185,0.093479,0
Saori Hayami,Saori Hayami,cast,9,0,24,0.089402,0.094652,0.000128
Yumi Toma,Yumi Toma,cast,2,0,24,0.089185,0.093479,0
Yuko Kobayashi,Yuko Kobayashi,cast,2,0,24,0.089185,0.093479,0
Fujiko Takimoto,Fujiko Takimoto,cast,2,0,24,0.089185,0.093479,0
Mutsumi Tamura,Mutsumi Tamura,cast,2,0,24,0.089185,0.093479,0
Mayuki Makiguchi,Mayuki Makiguchi,cast,2,0,24,0.089185,0.093479,0
Naruto the Movie 2: Legend of the Stone of Gelel,Naruto the Movie 2: Legend of the Stone of Gelel,movie,11,0,25,0.082138,0.086093,0.000134
Hirotsugu Kawasaki,Hirotsugu Kawasaki,director,11,0,25,0.082138,0.086093,0.000134
Gamon Kaai,Gamon Kaai,cast,2,0,26,0.075904,0.078748,0
Akira Ishida,Akira Ishida,cast,6,0,24,0.089361,0.093617,0.000234
Yasuyuki Kase,Yasuyuki Kase,cast,2,0,26,0.075904,0.078748,0
Urara Takano,Urara Takano,cast,2,0,26,0.075904,0.078748,0
Sachiko Kojima,Sachiko Kojima,cast,2,0,26,0.075904,0.078748,0
Takako Honda,Takako Honda,cast,2,0,26,0.075904,0.078748,0
Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,movie,11,0,25,0.083384,0.087703,0.000128
Toshiyuki Tsuru,Toshiyuki Tsuru,director,11,0,25,0.083384,0.087703,0.000128
Kyousuke Ikeda,Kyousuke Ikeda,cast,2,0,26,0.076966,0.080071,0
Marika Hayashi,Marika Hayashi,cast,2,0,26,0.076966,0.080071,0
Umeji Sasaki,Umeji Sasaki,cast,2,0,26,0.076966,0.080071,0
Masashi Sugawara,Masashi Sugawara,cast,2,0,26,0.076966,0.080071,0
Hisao Egawa,Hisao Egawa,cast,2,0,26,0.076966,0.080071,0
Naruto the Movie: Ninja Clash in the Land of Snow,Naruto the Movie: Ninja Clash in the Land of Snow,movie,11,0,25,0.083399,0.087703,0.00013
Tensai Okamura,Tensai Okamura,director,11,0,25,0.083399,0.087703,0.00013
Yuhko Kaida,Yuhko Kaida,cast,2,0,26,0.07698,0.080079,0
Tsutomu Isobe,Tsutomu Isobe,cast,2,0,26,0.07698,0.080079,0
Hirotaka Suzuoki,Hirotaka Suzuoki,cast,8,0,24,0.089222,0.093535,0.000106
Jun Karasawa,Jun Karasawa,cast,2,0,26,0.07698,0.080079,0
Harii Kaneko,Harii Kaneko,cast,2,0,26,0.07698,0.080079,0
Ikuo Nishikawa,Ikuo Nishikawa,cast,2,0,26,0.07698,0.080079,0
Nightbooks,Nightbooks,movie,4,0,20,0.116861,0.12383,0.000034
David Yarovesky,David Yarovesky,director,4,0,20,0.116861,0.12383,0.000034
Winslow Fegley,Winslow Fegley,cast,2,0,21,0.104634,0.109552,0
Lidya Jewett,Lidya Jewett,cast,4,0,21,0.111169,0.117544,0.00001
Krysten Ritter,Krysten Ritter,cast,6,0,19,0.131774,0.141813,0.000167
Schumacher,Schumacher,movie,4,0,1,1,1,0
Hanns-Bruno Kammertöns,Hanns-Bruno Kammertöns,director,2,0,2,0.666667,0.75,0
Vanessa Nöcker,Vanessa Nöcker,director,2,0,2,0.666667,0.75,0
Michael Wech,Michael Wech,director,2,0,2,0.666667,0.75,0
Michael Schumacher,Michael Schumacher,cast,4,0,1,1,1,0
A StoryBots Space Adventure,A StoryBots Space Adventure,movie,10,0,20,0.134353,0.145077,0.000152
David A. Vargas,David A. Vargas,director,10,0,20,0.134353,0.145077,0.000152
Evan Spiridellis,Evan Spiridellis,cast,13,0,19,0.138096,0.150352,0.000209
Erin Fitzgerald,Erin Fitzgerald,cast,29,0,20,0.12536,0.136005,0.000492
Jeff Gill,Jeff Gill,cast,13,0,19,0.138096,0.150352,0.000209
Fred Tatasciore,Fred Tatasciore,cast,37,0,20,0.15281,0.16863,0.004587
Evan Michael Lee,Evan Michael Lee,cast,2,0,21,0.118441,0.125474,0
Jared Isaacman,Jared Isaacman,cast,2,0,21,0.118441,0.125474,0
Sian Proctor,Sian Proctor,cast,2,0,21,0.118441,0.125474,0
Chris Sembroski,Chris Sembroski,cast,2,0,21,0.118441,0.125474,0
Hayley Arceneaux,Hayley Arceneaux,cast,2,0,21,0.118441,0.125474,0
King of Boys,King of Boys,movie,9,0,23,0.107223,0.114919,0.000028
Kemi Adetiba,Kemi Adetiba,director,17,0,23,0.111315,0.120415,0.000185
Sola Sobowale,Sola Sobowale,cast,15,0,22,0.107337,0.115882,0.000051
Adesua Etomi,Adesua Etomi,cast,14,0,22,0.116379,0.12499,0.00032
"Remilekun ""Reminisce"" Safaru","Remilekun ""Reminisce"" Safaru",cast,2,0,24,0.100166,0.106216,0
"Tobechukwu ""iLLbliss"" Ejiofor","Tobechukwu ""iLLbliss"" Ejiofor",cast,2,0,24,0.100166,0.106216,0
Toni Tones,Toni Tones,cast,10,0,22,0.109432,0.117427,0.000065
Paul Sambo,Paul Sambo,cast,2,0,24,0.100166,0.106216,0
Jide Kosoko,Jide Kosoko,cast,19,0,22,0.109107,0.117927,0.000221
Sharon Ooja,Sharon Ooja,cast,14,0,22,0.10729,0.115636,0.000058
You vs. Wild: Out Cold,You vs. Wild: Out Cold,movie,3,0,2,0.8,0.875,0
Ben Simms,Ben Simms,director,4,0,1,1,1,0
Bear Grylls,Bear Grylls,cast,3,0,2,0.8,0.875,0
Jason Derek Prempeh,Jason Derek Prempeh,cast,2,0,2,0.666667,0.75,0
Little Singham - Black Shadow,Little Singham - Black Shadow,movie,9,0,25,0.09164,0.097644,0.000065
Prakash Satam,Prakash Satam,director,20,0,25,0.091649,0.097942,0.000307
Sumriddhi Shukla,Sumriddhi Shukla,cast,4,0,26,0.083955,0.088431,0
Jigna Bharadwaj,Jigna Bharadwaj,cast,9,0,24,0.09344,0.099434,0.00003
Sonal Kaushal,Sonal Kaushal,cast,16,0,24,0.093459,0.099811,0.000063
Neshma Chemburkar,Neshma Chemburkar,cast,4,0,26,0.083955,0.088431,0
Ganesh Divekar,Ganesh Divekar,cast,5,0,26,0.083955,0.088447,0
Annamaya Verma,Annamaya Verma,cast,2,0,26,0.083955,0.088399,0
Anamay Verma,Anamay Verma,cast,4,0,24,0.100601,0.108293,0.00016
